path before,path BIC,sha before,sha BIC
src/java/main/org/apache/zookeeper/cli/RemoveWatchesCommand.java,src/java/main/org/apache/zookeeper/cli/RemoveWatchesCommand.java,1b5e4ddef8979830dd58e86a365c640f298eae3e,fade262a8a4fa744bd768dc7569d8f4c9d84f275
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,ed70d2edcb78a7e30ae60170ea986fb85e862b4b,5428cd4bc963c2e653a260c458a8a8edf3fa08ef
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,ed70d2edcb78a7e30ae60170ea986fb85e862b4b,3553137b9a7e8d804fdb378be23196a74afaf731
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,ed70d2edcb78a7e30ae60170ea986fb85e862b4b,4cdb4305ad4acd8189b4f771b30f05d4cf68703e
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,b8ccc0c5708c11021a647dc4c1508499bc79cca2
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,a8a73362bd9a3967c46011ded1ed831a586acd2e
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,5aea0fbbae6fab464b932339c00051f179eb0343,b9beabf5cfbb8e447f67a8050486ca2821132f61
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,5aea0fbbae6fab464b932339c00051f179eb0343,2470b06a967ad18d8ba0b0c6dc52b5fd0965a385
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,5aea0fbbae6fab464b932339c00051f179eb0343,2470b06a967ad18d8ba0b0c6dc52b5fd0965a385
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,5aea0fbbae6fab464b932339c00051f179eb0343,2470b06a967ad18d8ba0b0c6dc52b5fd0965a385
src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,30cff66e5efe6b99b7e7a2293061f0eea0def02f,b9beabf5cfbb8e447f67a8050486ca2821132f61
src/java/main/org/apache/zookeeper/server/command/FourLetterCommands.java,src/java/main/org/apache/zookeeper/server/command/FourLetterCommands.java,352022265deb93110b7370e0fc2df6809985a60a,b9beabf5cfbb8e447f67a8050486ca2821132f61
src/java/main/org/apache/zookeeper/server/command/FourLetterCommands.java,src/java/main/org/apache/zookeeper/server/command/FourLetterCommands.java,352022265deb93110b7370e0fc2df6809985a60a,b9beabf5cfbb8e447f67a8050486ca2821132f61
src/java/main/org/apache/zookeeper/cli/ReconfigCommand.java,src/java/main/org/apache/zookeeper/cli/ReconfigCommand.java,5428cd4bc963c2e653a260c458a8a8edf3fa08ef,73e102a58d01b27bc6208bbfbde2d12f0deba1f4
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,ed70d2edcb78a7e30ae60170ea986fb85e862b4b,b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/quorum/Learner.java,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,2bf093ec150923624dd7a042d8d9459d589b1ef3,43776e4fa233eeda2bdbbb3ca4db5030d2a51a9d
src/java/main/org/apache/zookeeper/server/quorum/Learner.java,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,f8f15de5fe447409a2987262b8e878be224dab25,c38787f355b6dcd612fc57db0202fc68a01108f7
src/java/main/org/apache/zookeeper/server/quorum/Learner.java,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,43776e4fa233eeda2bdbbb3ca4db5030d2a51a9d,f8f15de5fe447409a2987262b8e878be224dab25
src/java/main/org/apache/zookeeper/server/DataNode.java,src/java/main/org/apache/zookeeper/server/DataNode.java,82627a641750383bc7380c568291839bbea5c26e,4a425c4e4911f1d4463f098a1c030b9920e391c0
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,4a425c4e4911f1d4463f098a1c030b9920e391c0,336888446c310494f1ae1e39b81dc5a60cb5576f
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,4a425c4e4911f1d4463f098a1c030b9920e391c0,336888446c310494f1ae1e39b81dc5a60cb5576f
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,a4c675afff3b26171efd78ced4916e2f5fb25eb4,4a425c4e4911f1d4463f098a1c030b9920e391c0
zookeeper/java/src/com/yahoo/zookeeper/server/ServerConfig.java,src/java/main/org/apache/zookeeper/server/ServerConfig.java,7f56417f9404afb0f8975b0fe616433ab75a5de8,b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/ServerConfig.java,src/java/main/org/apache/zookeeper/server/ServerConfig.java,63e2697d430ce1f7c5b60ddc3ce8f2c65ef861fb,b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,30cff66e5efe6b99b7e7a2293061f0eea0def02f
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,30cff66e5efe6b99b7e7a2293061f0eea0def02f
src/java/main/org/apache/jute/compiler/JRecord.java,src/java/main/org/apache/jute/compiler/JRecord.java,f6264c94795a489309c23054451d1bf9078e7a68,b9beabf5cfbb8e447f67a8050486ca2821132f61
zookeeper/java/src/com/yahoo/jute/compiler/JRecord.java,src/java/main/org/apache/jute/compiler/JRecord.java,047d9258a4730791b85cc81b0e1435465a32acbf,b9beabf5cfbb8e447f67a8050486ca2821132f61
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,ed70d2edcb78a7e30ae60170ea986fb85e862b4b,3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
zookeeper/java/src/com/yahoo/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,047d9258a4730791b85cc81b0e1435465a32acbf,5aea0fbbae6fab464b932339c00051f179eb0343
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,5aea0fbbae6fab464b932339c00051f179eb0343,352022265deb93110b7370e0fc2df6809985a60a
src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,30cff66e5efe6b99b7e7a2293061f0eea0def02f,352022265deb93110b7370e0fc2df6809985a60a
src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,0254f868ca34105308ac3524c73111d8d770091e,3f8cc1b8a6c754b992aec568b8e71b84f956ecdf
src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,3f8cc1b8a6c754b992aec568b8e71b84f956ecdf
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,7bf199eb4df4537adca112c7962e200a87d2666d,2cfb6cc4a2f78c35d6cd9d840c7b28d31f4ff80a
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,7bf199eb4df4537adca112c7962e200a87d2666d,2cfb6cc4a2f78c35d6cd9d840c7b28d31f4ff80a
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,7bf199eb4df4537adca112c7962e200a87d2666d,2cfb6cc4a2f78c35d6cd9d840c7b28d31f4ff80a
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,a92959ed01dc7425cc4fad14950dc1604934f6e2,8b22eb1e4b8bfe4be08a766a98f636149e62fb28
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,a92959ed01dc7425cc4fad14950dc1604934f6e2,8b22eb1e4b8bfe4be08a766a98f636149e62fb28
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,cfdc76c1eeea467b44b0fa934bbccfcdc877be00,8b22eb1e4b8bfe4be08a766a98f636149e62fb28
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,cfdc76c1eeea467b44b0fa934bbccfcdc877be00,8b22eb1e4b8bfe4be08a766a98f636149e62fb28
zookeeper/java/src/com/yahoo/zookeeper/version/util/VerGen.java,src/java/main/org/apache/zookeeper/version/util/VerGen.java,7f56417f9404afb0f8975b0fe616433ab75a5de8,4cdb4305ad4acd8189b4f771b30f05d4cf68703e
src/java/main/org/apache/zookeeper/version/util/VerGen.java,src/java/main/org/apache/zookeeper/version/util/VerGen.java,cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8,4cdb4305ad4acd8189b4f771b30f05d4cf68703e
zookeeper/java/src/com/yahoo/zookeeper/version/util/VerGen.java,src/java/main/org/apache/zookeeper/version/util/VerGen.java,7f56417f9404afb0f8975b0fe616433ab75a5de8,0e604b1006d0edc079004639e63477a800f2f9f5
zookeeper/java/src/com/yahoo/zookeeper/KeeperException.java,src/java/main/org/apache/zookeeper/KeeperException.java,047d9258a4730791b85cc81b0e1435465a32acbf,6b77e2eff3c9f7958a6eeb79ea1654433b274e0e
src/java/main/org/apache/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8,5428cd4bc963c2e653a260c458a8a8edf3fa08ef
src/java/main/org/apache/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,ad482ad24cc864686f268b71896606091d92a00f,5a882c303de74370c7e57a516b68d07260be9bc3
zookeeper/java/src/com/yahoo/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,23e39b5a8797d2be1b1ed0420d67f26983887c84,30c3c0eb55026bf73c6c6a87fe662ba458f67233
src/java/main/org/apache/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,5428cd4bc963c2e653a260c458a8a8edf3fa08ef,194be4b88e22c017e5649204afa5296128bfbcb5
src/java/main/org/apache/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,5428cd4bc963c2e653a260c458a8a8edf3fa08ef,f7c7765b6c4e2b9f69af9d80b63bee5daf2df90f
src/java/main/org/apache/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,5428cd4bc963c2e653a260c458a8a8edf3fa08ef,f7c7765b6c4e2b9f69af9d80b63bee5daf2df90f
zookeeper/java/src/com/yahoo/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,ffce83512370e970426f7f6b7cff8f519de59bd4,5428cd4bc963c2e653a260c458a8a8edf3fa08ef
zookeeper/java/src/com/yahoo/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,ffce83512370e970426f7f6b7cff8f519de59bd4,9398146ee65f798983a9938fb515620fdeb7da1b
zookeeper/java/src/com/yahoo/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,ffce83512370e970426f7f6b7cff8f519de59bd4,0b3d1c6a7b46961e1fc501d66fb52173935306a1
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,c20b3c471bb4aed9be49a8b56f5e997ba21ef7c1,9be9a3a1d03d6f78b4e55423d15f46c5d3a82f74
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,b7091d6cda358a4fe5dac9c27d402e82dba1e424,c20b3c471bb4aed9be49a8b56f5e997ba21ef7c1
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,b6320b80a4c08958d5b5028cf065cbcc57894a86,0dff24161455a8ca1ee7c6bcd91798b8d1bcff68
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,a7521e409132bbdde4e4b8392b66ccc944aafa8b,0dff24161455a8ca1ee7c6bcd91798b8d1bcff68
src/java/main/org/apache/zookeeper/server/util/ConfigUtils.java,src/java/main/org/apache/zookeeper/server/util/ConfigUtils.java,5428cd4bc963c2e653a260c458a8a8edf3fa08ef,bd2a1bc422f1a555bb8a4af23cf07bf67ae0459b
zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,ffce83512370e970426f7f6b7cff8f519de59bd4,640f63f8010f96b9a52c5a872e6af9d6b6a35e8c
zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,ffce83512370e970426f7f6b7cff8f519de59bd4,3ba0a5450cb5340a39154f872d920a580648de3c
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,73af50a8a91cee9d3d95a373df7ecb12825f5545,640f63f8010f96b9a52c5a872e6af9d6b6a35e8c
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0,73af50a8a91cee9d3d95a373df7ecb12825f5545
zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,ffce83512370e970426f7f6b7cff8f519de59bd4,cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0
zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,ffce83512370e970426f7f6b7cff8f519de59bd4,640f63f8010f96b9a52c5a872e6af9d6b6a35e8c
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,d57806527fc3b543d3bf96240db11b15075136eb,65348e6224b802376d88202ed760f6cd472bfca4
src/java/main/org/apache/zookeeper/server/quorum/Follower.java,src/java/main/org/apache/zookeeper/server/quorum/Follower.java,da1e988798fd0336a893e16e94d699e6b156c941,f0da09751b34ad6969656df34bea7201632ef0ba
src/java/main/org/apache/zookeeper/server/quorum/Observer.java,src/java/main/org/apache/zookeeper/server/quorum/Observer.java,788c15be7363e475e8b050260623ec46c9ef8257,5428cd4bc963c2e653a260c458a8a8edf3fa08ef
src/java/main/org/apache/zookeeper/server/quorum/Observer.java,src/java/main/org/apache/zookeeper/server/quorum/Observer.java,788c15be7363e475e8b050260623ec46c9ef8257,f0da09751b34ad6969656df34bea7201632ef0ba
src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,94e26732af2c3a2bf51c2e4e5bb4f86fbc9ca0fc
src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,94e26732af2c3a2bf51c2e4e5bb4f86fbc9ca0fc
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,0c6294e6cab2befc330b8a5c05ceeb156550c2fe,472048297814559b81251dcca98ee662ea09f14d
src/java/main/org/apache/zookeeper/Login.java,src/java/main/org/apache/zookeeper/Login.java,f650291795d66491b326856bb7b987b0afd33d02,31b61db08a87b5939ea3fce5328d7ce69df536e6
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8,360fc24572f0ba75362253450fea50dd48d2ea13
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,4a425c4e4911f1d4463f098a1c030b9920e391c0,78b84f3ae01ca477fb94404c78bf3a098b0fcba4
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327,4a425c4e4911f1d4463f098a1c030b9920e391c0
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,4a425c4e4911f1d4463f098a1c030b9920e391c0,336888446c310494f1ae1e39b81dc5a60cb5576f
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,4a425c4e4911f1d4463f098a1c030b9920e391c0,336888446c310494f1ae1e39b81dc5a60cb5576f
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327,4a425c4e4911f1d4463f098a1c030b9920e391c0
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,4a425c4e4911f1d4463f098a1c030b9920e391c0,336888446c310494f1ae1e39b81dc5a60cb5576f
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327,4a425c4e4911f1d4463f098a1c030b9920e391c0
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,4a425c4e4911f1d4463f098a1c030b9920e391c0,12f70403c6fdc4a94e6bfa0a66ddabe7f81c3afc
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327,4a425c4e4911f1d4463f098a1c030b9920e391c0
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327,360fc24572f0ba75362253450fea50dd48d2ea13
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327,360fc24572f0ba75362253450fea50dd48d2ea13
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,ff98502017f564c14008f5e55ba536bef7d60b78,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327
zookeeper/java/src/com/yahoo/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,047d9258a4730791b85cc81b0e1435465a32acbf,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327,4a425c4e4911f1d4463f098a1c030b9920e391c0
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327,4a425c4e4911f1d4463f098a1c030b9920e391c0
zookeeper/java/src/com/yahoo/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,90090902302f923a98b24185a56b392ca4144e54,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327
zookeeper/java/src/com/yahoo/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,047d9258a4730791b85cc81b0e1435465a32acbf,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327,3ba0a5450cb5340a39154f872d920a580648de3c
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,0bc7d41e3f15f02c81d63cc8fcf0f373ee867327,3ba0a5450cb5340a39154f872d920a580648de3c
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,82a9d1d0a24147dcb533542559d61783058f1a1b,3ba0a5450cb5340a39154f872d920a580648de3c
zookeeper/java/src/com/yahoo/zookeeper/server/PrepRequestProcessor.java,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,ffce83512370e970426f7f6b7cff8f519de59bd4,3ba0a5450cb5340a39154f872d920a580648de3c
src/java/main/org/apache/zookeeper/server/ZKDatabase.java,src/java/main/org/apache/zookeeper/server/ZKDatabase.java,3ba0a5450cb5340a39154f872d920a580648de3c,336888446c310494f1ae1e39b81dc5a60cb5576f
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,0254f868ca34105308ac3524c73111d8d770091e,dad9038097c9ae699a32f812c6aa4410bf63b735
src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,809ebb2a300005265617ac7ce92694f688342ff4
src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,809ebb2a300005265617ac7ce92694f688342ff4
src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,7a929407de4704f6ed27958075caddc6cb3f6508,bd2a1bc422f1a555bb8a4af23cf07bf67ae0459b
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,30cff66e5efe6b99b7e7a2293061f0eea0def02f,72eb405829a9173966d6b29e229c56c95ace0524
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,788c15be7363e475e8b050260623ec46c9ef8257,30cff66e5efe6b99b7e7a2293061f0eea0def02f
zookeeper/java/jmx/com/yahoo/zookeeper/jmx/server/ZooKeeperServerBean.java,src/java/jmx/org/apache/zookeeper/jmx/server/ZooKeeperServerBean.java,f1dd874ed7ddd42f006600319dd5e896ed8ac349,ed70d2edcb78a7e30ae60170ea986fb85e862b4b
zookeeper/java/jmx/com/yahoo/zookeeper/jmx/server/ZooKeeperServerBean.java,src/java/jmx/org/apache/zookeeper/jmx/server/ZooKeeperServerBean.java,f1dd874ed7ddd42f006600319dd5e896ed8ac349,ed70d2edcb78a7e30ae60170ea986fb85e862b4b
src/java/main/org/apache/zookeeper/ClientCnxn.java,src/java/main/org/apache/zookeeper/ClientCnxn.java,cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8,c502e93d4f829dfe8060ef50cf369c23ec7cc78c
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,ed70d2edcb78a7e30ae60170ea986fb85e862b4b,b9b1adb37f49477fe2c7c50cd672f3adb1f67c4d
src/java/main/org/apache/zookeeper/Login.java,src/java/main/org/apache/zookeeper/Login.java,f650291795d66491b326856bb7b987b0afd33d02,eda0f162f7b0e7d93e835c2645e1b40a09e65b63
src/java/main/org/apache/zookeeper/Login.java,src/java/main/org/apache/zookeeper/Login.java,f650291795d66491b326856bb7b987b0afd33d02,a89d9b66ceba10bfb96787b59ef3e172bea0e1c6
src/java/main/org/apache/zookeeper/Shell.java,src/java/main/org/apache/zookeeper/Shell.java,f650291795d66491b326856bb7b987b0afd33d02,eda0f162f7b0e7d93e835c2645e1b40a09e65b63
src/java/jmx/org/apache/zookeeper/server/ManagedUtil.java,src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,950586dc900653ecd2521291c76ba01084c7d2da,ff433f1652339b331f0388ac34648f22e57ebf89
src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,bdcdc82e97512d6094ea25775a8d77c1597e1223
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,7bf199eb4df4537adca112c7962e200a87d2666d,bd2a1bc422f1a555bb8a4af23cf07bf67ae0459b
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,bf399b1cbc94f6d90258be699a3c92525cecfa65,bd2a1bc422f1a555bb8a4af23cf07bf67ae0459b
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,d25cfdf63fb4c7747c65d1f8298b4060b9776ae6,7af77531b0dd0e641e10bac1b25482df6b335b89
src/java/main/org/apache/zookeeper/server/quorum/RemotePeerBean.java,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerBean.java,7a929407de4704f6ed27958075caddc6cb3f6508,bd2a1bc422f1a555bb8a4af23cf07bf67ae0459b
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,0c6294e6cab2befc330b8a5c05ceeb156550c2fe,7bf199eb4df4537adca112c7962e200a87d2666d
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,0c6294e6cab2befc330b8a5c05ceeb156550c2fe,7bf199eb4df4537adca112c7962e200a87d2666d
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,e99350dc11fb37dc17c92ffb95113a3a607d84b6
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,7bf199eb4df4537adca112c7962e200a87d2666d
